YearWeekISO,ReportingCountry,Denominator,NumberDosesReceived,NumberDosesExported,FirstDose,FirstDoseRefused,SecondDose,DoseAdditional1,UnknownDose,Region,TargetGroup,Vaccine,Population
2021-W43,PL,2783163,,,2557,,2366,88677,0,PL,Age70_79,COM,37958138
2021-W43,PL,96096,,,0,,0,0,0,PL72,Age70_79,AZ,37958138
2021-W43,PL,213985,,,2,,1,26,0,PL51,Age70_79,MOD,37958138
2021-W43,PL,71596,,,0,,0,0,0,PL52,Age70_79,MOD,37958138
2021-W43,PL,91015,,,0,,0,1,0,PL62,Age70_79,MOD,37958138
2021-W43,PL,158235,,,252,,151,5447,0,PL81,Age70_79,COM,37958138
2021-W43,PL,2783163,,,1,,3,0,0,PL,Age70_79,AZ,37958138
2021-W43,PL,149890,,,27,,0,0,0,PL61,Age70_79,JANSS,37958138
2021-W43,PL,244115,,,34,,0,0,0,PL41,Age70_79,JANSS,37958138
2021-W43,PL,158235,,,39,,0,0,0,PL81,Age70_79,JANSS,37958138
2021-W43,PL,158403,,,0,,3,5,0,PL63,Age70_79,MOD,37958138
2021-W43,PL,82025,,,23,,0,0,0,PL84,Age70_79,JANSS,37958138
2021-W43,PL,158403,,,0,,0,0,0,PL63,Age70_79,AZ,37958138
2021-W43,PL,213985,,,0,,0,0,0,PL51,Age70_79,AZ,37958138
2021-W43,PL,149890,,,112,,141,4350,0,PL61,Age70_79,COM,37958138
2021-W43,PL,,,,2,,7,34,0,PL92X,Age70_79,MOD,37958138
2021-W43,PL,149890,,,0,,0,0,0,PL61,Age70_79,AZ,37958138
2021-W43,PL,,,,355,,298,13169,0,PL92X,Age70_79,COM,37958138
2021-W43,PL,2783163,,,20,,33,171,0,PL,Age70_79,MOD,37958138
2021-W43,PL,91733,,,95,,69,3164,0,PL63,Age80+,COM,37958138
2021-W43,PL,38405,,,0,,1,0,0,PL43,Age80+,MOD,37958138
2021-W43,PL,93154,,,8,,0,0,0,PL82,Age80+,JANSS,37958138
2021-W43,PL,151570,,,8,,0,0,0,PL21,Age80+,JANSS,37958138
2021-W43,PL,99373,,,0,,1,1,0,PL81,Age80+,MOD,37958138
2021-W43,PL,58805,,,0,,1,2,0,PL84,Age80+,MOD,37958138
2021-W43,PL,47155,,,0,,1,0,0,PL52,Age80+,MOD,37958138
2021-W43,PL,38405,,,23,,39,1264,0,PL43,Age80+,COM,37958138
2021-W43,PL,129941,,,9,,0,0,0,PL41,Age80+,JANSS,37958138
2021-W43,PL,62004,,,0,,0,0,0,PL72,Age80+,AZ,37958138
2021-W43,PL,1685759,,,1469,,1276,48060,0,PL,Age80+,COM,37958138
2021-W43,PL,129941,,,100,,94,4006,0,PL41,Age80+,COM,37958138
2021-W43,PL,203143,,,1,,1,4,0,PL22,Age80+,MOD,37958138
2021-W43,PL,62004,,,0,,0,0,0,PL72,Age80+,MOD,37958138
2021-W43,PL,58805,,,6,,0,0,0,PL84,Age80+,JANSS,37958138
2021-W43,PL,68715,,,66,,67,2239,0,PL42,Age80+,COM,37958138
2021-W43,PL,62004,,,2,,0,0,0,PL72,Age80+,JANSS,37958138
2021-W43,PL,99373,,,0,,0,0,0,PL81,Age80+,AZ,37958138
2021-W43,PL,,,,197,,205,7940,0,PL92X,Age80+,COM,37958138
2021-W43,PL,151570,,,0,,1,13,0,PL21,Age80+,MOD,37958138
2021-W43,PL,,,,16,,0,0,0,PL92X,Age80+,JANSS,37958138
2021-W43,PL,58805,,,75,,33,1535,0,PL84,Age80+,COM,37958138
2021-W43,PL,83851,,,0,,0,0,0,PL61,Age80+,MOD,37958138
2021-W43,PL,38405,,,0,,0,0,0,PL43,Age80+,AZ,37958138
2021-W43,PL,68715,,,12,,0,0,0,PL42,Age80+,JANSS,37958138
2021-W43,PL,47155,,,3,,0,0,0,PL52,Age80+,JANSS,37958138
2021-W43,PL,68715,,,0,,0,0,0,PL42,Age80+,AZ,37958138
2021-W43,PL,203143,,,0,,0,0,0,PL22,Age80+,AZ,37958138
2021-W43,PL,58805,,,0,,0,0,0,PL84,Age80+,AZ,37958138
2021-W43,PL,55242,,,44,,53,1717,0,PL62,Age80+,COM,37958138
2021-W43,PL,62004,,,57,,43,1337,0,PL72,Age80+,COM,37958138
2021-W43,PL,129247,,,0,,0,0,0,PL51,Age80+,AZ,37958138
2021-W43,PL,47155,,,35,,40,1295,0,PL52,Age80+,COM,37958138
2021-W43,PL,93154,,,0,,0,0,0,PL82,Age80+,MOD,37958138
2021-W43,PL,129941,,,1,,1,1,0,PL41,Age80+,MOD,37958138
2021-W43,PL,38405,,,6,,0,0,0,PL43,Age80+,JANSS,37958138
2021-W43,PL,129247,,,9,,0,0,0,PL51,Age80+,JANSS,37958138
2021-W43,PL,93154,,,0,,0,0,0,PL82,Age80+,AZ,37958138
2021-W43,PL,129247,,,0,,1,3,0,PL51,Age80+,MOD,37958138
2021-W43,PL,203143,,,179,,136,5769,0,PL22,Age80+,COM,37958138
2021-W43,PL,117646,,,0,,0,0,0,PL71,Age80+,AZ,37958138
2021-W43,PL,99373,,,12,,0,0,0,PL81,Age80+,JANSS,37958138
2021-W43,PL,55242,,,0,,0,0,0,PL62,Age80+,AZ,37958138
2021-W43,PL,117646,,,0,,0,8,0,PL71,Age80+,MOD,37958138
2021-W43,PL,55242,,,0,,0,0,0,PL62,Age80+,MOD,37958138
2021-W43,PL,99373,,,142,,76,2464,0,PL81,Age80+,COM,37958138
2021-W43,PL,83851,,,0,,0,0,0,PL61,Age80+,AZ,37958138
2021-W43,PL,151570,,,120,,132,3476,0,PL21,Age80+,COM,37958138
2021-W43,PL,117646,,,115,,79,3337,0,PL71,Age80+,COM,37958138
2021-W43,PL,117646,,,7,,0,0,0,PL71,Age80+,JANSS,37958138
2021-W43,PL,203143,,,38,,0,0,0,PL22,Age80+,JANSS,37958138
2021-W43,PL,83851,,,8,,0,0,0,PL61,Age80+,JANSS,37958138
2021-W43,PL,,,,3,,6,5,0,PL92X,Age80+,MOD,37958138
2021-W43,PL,,,,0,,0,0,0,PL92X,Age80+,AZ,37958138
2021-W43,PL,47155,,,0,,0,0,0,PL52,Age80+,AZ,37958138
2021-W43,PL,129247,,,114,,82,4146,0,PL51,Age80+,COM,37958138
2021-W43,PL,91733,,,10,,0,0,0,PL63,Age80+,JANSS,37958138
2021-W43,PL,1685759,,,0,,0,0,0,PL,Age80+,AZ,37958138
2021-W43,PL,91733,,,0,,1,0,0,PL63,Age80+,MOD,37958138
2021-W43,PL,91733,,,0,,0,0,0,PL63,Age80+,AZ,37958138
2021-W43,PL,129941,,,0,,0,0,0,PL41,Age80+,AZ,37958138
2021-W43,PL,93154,,,49,,61,1841,0,PL82,Age80+,COM,37958138
2021-W43,PL,1685759,,,5,,15,39,0,PL,Age80+,MOD,37958138
2021-W43,PL,151570,,,0,,0,0,0,PL21,Age80+,AZ,37958138
2021-W43,PL,68715,,,0,,0,2,0,PL42,Age80+,MOD,37958138
2021-W43,PL,83851,,,58,,67,2530,0,PL61,Age80+,COM,37958138
2021-W43,PL,55242,,,3,,0,0,0,PL62,Age80+,JANSS,37958138
2021-W43,PL,1685759,,,157,,0,0,0,PL,Age80+,JANSS,37958138
2021-W43,PL,,,,136,,48,25,0,PL71,AgeUNK,COM,37958138
2021-W43,PL,,,,0,,1,0,0,PL82,AgeUNK,AZ,37958138
2021-W43,PL,,,,188,,0,0,0,PL61,AgeUNK,JANSS,37958138
2021-W43,PL,,,,125,,43,4,0,PL62,AgeUNK,COM,37958138
2021-W43,PL,,,,187,,0,0,0,PL81,AgeUNK,JANSS,37958138
2021-W43,PL,,,,0,,0,0,0,PL41,AgeUNK,AZ,37958138
2021-W43,PL,,,,28,,33,0,0,PL,AgeUNK,AZ,37958138
2021-W43,PL,,,,2051,,1024,250,0,PL,AgeUNK,COM,37958138
2021-W43,PL,,,,58,,0,0,0,PL52,AgeUNK,JANSS,37958138
2021-W43,PL,,,,71,,0,0,0,PL72,AgeUNK,JANSS,37958138
2021-W43,PL,,,,2,,1,1,0,PL63,AgeUNK,MOD,37958138
2021-W43,PL,,,,15,,5,0,0,PL72,AgeUNK,COM,37958138
2021-W43,PL,,,,6,,0,0,0,PL21,AgeUNK,MOD,37958138
2021-W43,PL,,,,42,,29,1,0,PL43,AgeUNK,COM,37958138
2021-W43,PL,,,,593,,298,10,0,PL92X,AgeUNK,COM,37958138
2021-W43,PL,,,,133,,58,100,0,PL63,AgeUNK,COM,37958138
2021-W43,PL,,,,0,,0,0,0,PL84,AgeUNK,MOD,37958138
2021-W43,PL,,,,0,,0,0,0,PL42,AgeUNK,AZ,37958138
2021-W43,PL,,,,80,,29,1,0,PL42,AgeUNK,COM,37958138
2021-W43,PL,,,,12,,4,0,0,PL92X,AgeUNK,MOD,37958138
2021-W43,PL,,,,69,,28,10,0,PL84,AgeUNK,COM,37958138
2021-W43,PL,,,,0,,1,0,0,PL22,AgeUNK,AZ,37958138
2021-W43,PL,,,,1,,0,0,0,PL52,AgeUNK,AZ,37958138
2021-W43,PL,,,,25,,10,0,0,PL82,AgeUNK,COM,37958138
2021-W43,PL,,,,0,,0,0,0,PL72,AgeUNK,MOD,37958138
2021-W43,PL,,,,21,,2,6,0,PL52,AgeUNK,COM,37958138
2021-W43,PL,,,,272,,0,0,0,PL42,AgeUNK,JANSS,37958138
2021-W43,PL,,,,0,,1,0,0,PL52,AgeUNK,MOD,37958138
2021-W43,PL,,,,0,,0,0,0,PL63,AgeUNK,AZ,37958138
2021-W43,PL,,,,0,,0,0,0,PL81,AgeUNK,MOD,37958138
2021-W43,PL,,,,0,,0,0,0,PL82,AgeUNK,MOD,37958138
2021-W43,PL,,,,1,,0,0,0,PL42,AgeUNK,MOD,37958138
2021-W43,PL,,,,346,,136,11,0,PL51,AgeUNK,COM,37958138
2021-W43,PL,,,,168,,0,0,0,PL82,AgeUNK,JANSS,37958138
2021-W43,PL,,,,89,,49,32,0,PL81,AgeUNK,COM,37958138
2021-W43,PL,,,,4,,1,0,0,PL51,AgeUNK,MOD,37958138
2021-W43,PL,,,,31,,10,1,0,PL,AgeUNK,MOD,37958138
2021-W43,PL,,,,100,,165,3,0,PL22,AgeUNK,COM,37958138
2021-W43,PL,,,,1,,0,0,0,PL61,AgeUNK,MOD,37958138
2021-W43,PL,,,,26,,19,0,0,PL92X,AgeUNK,AZ,37958138
2021-W43,PL,,,,0,,1,0,0,PL71,AgeUNK,AZ,37958138
2021-W43,PL,,,,140,,0,0,0,PL43,AgeUNK,JANSS,37958138
2021-W43,PL,,,,4,,0,0,0,PL62,AgeUNK,MOD,37958138
2021-W43,PL,,,,267,,0,0,0,PL51,AgeUNK,JANSS,37958138
2021-W43,PL,,,,160,,77,15,0,PL41,AgeUNK,COM,37958138
2021-W43,PL,,,,0,,1,0,0,PL84,AgeUNK,AZ,37958138
2021-W43,PL,,,,333,,0,0,0,PL41,AgeUNK,JANSS,37958138
2021-W43,PL,,,,0,,0,0,0,PL21,AgeUNK,AZ,37958138
2021-W43,PL,,,,0,,0,0,0,PL72,AgeUNK,AZ,37958138
2021-W43,PL,,,,1,,0,0,0,PL43,AgeUNK,MOD,37958138
2021-W43,PL,,,,41,,12,19,0,PL61,AgeUNK,COM,37958138
2021-W43,PL,,,,327,,0,0,0,PL63,AgeUNK,JANSS,37958138
2021-W43,PL,,,,0,,0,0,0,PL41,AgeUNK,MOD,37958138
2021-W43,PL,,,,76,,35,13,0,PL21,AgeUNK,COM,37958138
2021-W43,PL,,,,0,,0,0,0,PL51,AgeUNK,AZ,37958138
2021-W43,PL,,,,197,,0,0,0,PL71,AgeUNK,JANSS,37958138
2021-W43,PL,,,,65,,0,0,0,PL62,AgeUNK,JANSS,37958138
2021-W43,PL,,,,4383,,0,0,0,PL,AgeUNK,JANSS,37958138
2021-W43,PL,,,,0,,0,0,0,PL43,AgeUNK,AZ,37958138
2021-W43,PL,,,,298,,0,0,0,PL22,AgeUNK,JANSS,37958138
2021-W43,PL,,,,0,,3,0,0,PL22,AgeUNK,MOD,37958138
2021-W43,PL,,,,196,,0,0,0,PL84,AgeUNK,JANSS,37958138
2021-W43,PL,,,,1467,,0,0,0,PL92X,AgeUNK,JANSS,37958138
2021-W43,PL,,,,0,,0,0,0,PL71,AgeUNK,MOD,37958138
2021-W43,PL,,,,1,,0,0,0,PL62,AgeUNK,AZ,37958138
2021-W43,PL,,,,0,,10,0,0,PL81,AgeUNK,AZ,37958138
2021-W43,PL,,,,0,,0,0,0,PL61,AgeUNK,AZ,37958138
2021-W43,PL,,,,149,,0,0,0,PL21,AgeUNK,JANSS,37958138
2021-W43,PL,,,,13,,0,0,0,PL62,HCW,JANSS,37958138
2021-W43,PL,,,,1,,0,0,0,PL81,HCW,MOD,37958138
2021-W43,PL,,,,4,,1,0,0,PL22,HCW,MOD,37958138
2021-W43,PL,,,,2,,0,0,0,PL63,HCW,AZ,37958138
2021-W43,PL,,,,40,,0,0,0,PL81,HCW,JANSS,37958138
2021-W43,PL,,,,16,,12,438,0,PL43,HCW,COM,37958138
2021-W43,PL,,,,0,,1,0,0,PL42,HCW,AZ,37958138
2021-W43,PL,,,,0,,0,0,0,PL62,HCW,MOD,37958138
2021-W43,PL,,,,49,,36,1753,0,PL71,HCW,COM,37958138
2021-W43,PL,,,,15,,0,0,0,PL43,HCW,JANSS,37958138
2021-W43,PL,,,,1,,0,1,0,PL43,HCW,MOD,37958138
2021-W43,PL,,,,511,,0,0,0,PL,HCW,JANSS,37958138
2021-W43,PL,,,,0,,1,0,0,PL43,HCW,AZ,37958138
2021-W43,PL,,,,30,,0,0,0,PL41,HCW,JANSS,37958138
2021-W43,PL,,,,0,,0,0,0,PL71,HCW,MOD,37958138
2021-W43,PL,,,,67,,0,0,0,PL92X,HCW,JANSS,37958138
2021-W43,PL,,,,104,,75,1418,0,PL81,HCW,COM,37958138
2021-W43,PL,,,,3,,2,5,0,PL41,HCW,MOD,37958138
2021-W43,PL,,,,7,,0,0,0,PL52,HCW,JANSS,37958138
2021-W43,PL,,,,0,,0,0,0,PL84,HCW,AZ,37958138
2021-W43,PL,,,,18,,13,24,0,PL,HCW,MOD,37958138
2021-W43,PL,,,,38,,39,1455,0,PL63,HCW,COM,37958138
2021-W43,PL,,,,0,,0,0,0,PL81,HCW,AZ,37958138
2021-W43,PL,,,,0,,0,0,0,PL61,HCW,AZ,37958138
2021-W43,PL,,,,25,,0,0,0,PL51,HCW,JANSS,37958138
2021-W43,PL,,,,1,,0,0,0,PL84,HCW,MOD,37958138
2021-W43,PL,,,,46,,0,0,0,PL21,HCW,JANSS,37958138
2021-W43,PL,,,,0,,0,0,0,PL52,HCW,AZ,37958138
2021-W43,PL,,,,24,,0,0,0,PL63,HCW,JANSS,37958138
2021-W43,PL,,,,0,,1,0,0,PL51,HCW,AZ,37958138
2021-W43,PL,,,,0,,6,0,0,PL22,HCW,AZ,37958138
2021-W43,PL,,,,0,,0,0,0,PL61,HCW,MOD,37958138
2021-W43,PL,,,,26,,20,688,0,PL72,HCW,COM,37958138
2021-W43,PL,,,,82,,70,2447,0,PL22,HCW,COM,37958138
2021-W43,PL,,,,3,,15,0,0,PL,HCW,AZ,37958138
2021-W43,PL,,,,77,,56,2011,0,PL21,HCW,COM,37958138
2021-W43,PL,,,,25,,0,0,0,PL84,HCW,JANSS,37958138
2021-W43,PL,,,,0,,0,0,0,PL72,HCW,MOD,37958138
2021-W43,PL,,,,22,,0,0,0,PL72,HCW,JANSS,37958138
2021-W43,PL,,,,34,,24,849,0,PL42,HCW,COM,37958138
2021-W43,PL,,,,35,,0,0,0,PL71,HCW,JANSS,37958138
2021-W43,PL,,,,0,,0,0,0,PL62,HCW,AZ,37958138
2021-W43,PL,,,,1,,3,1,0,PL21,HCW,MOD,37958138
2021-W43,PL,,,,0,,0,0,0,PL52,HCW,MOD,37958138
2021-W43,PL,,,,15,,11,598,0,PL52,HCW,COM,37958138
2021-W43,PL,,,,1,,4,0,0,PL92X,HCW,AZ,37958138
2021-W43,PL,,,,0,,1,0,0,PL71,HCW,AZ,37958138
2021-W43,PL,,,,4,,4,10,0,PL92X,HCW,MOD,37958138
2021-W43,PL,,,,55,,51,1789,0,PL41,HCW,COM,37958138
2021-W43,PL,,,,1,,1,0,0,PL82,HCW,MOD,37958138
2021-W43,PL,,,,0,,0,0,0,PL82,HCW,AZ,37958138
2021-W43,PL,,,,47,,0,0,0,PL82,HCW,JANSS,37958138
2021-W43,PL,,,,0,,0,5,0,PL42,HCW,MOD,37958138
2021-W43,PL,,,,22,,0,0,0,PL61,HCW,JANSS,37958138
2021-W43,PL,,,,0,,0,0,0,PL72,HCW,AZ,37958138
2021-W43,PL,,,,117,,114,4074,0,PL92X,HCW,COM,37958138
2021-W43,PL,,,,62,,29,770,0,PL84,HCW,COM,37958138
2021-W43,PL,,,,0,,1,0,0,PL41,HCW,AZ,37958138
2021-W43,PL,,,,69,,0,0,0,PL22,HCW,JANSS,37958138
2021-W43,PL,,,,69,,57,1008,0,PL82,HCW,COM,37958138
2021-W43,PL,,,,1,,0,0,0,PL51,HCW,MOD,37958138
2021-W43,PL,,,,22,,16,733,0,PL62,HCW,COM,37958138
2021-W43,PL,,,,26,,19,1162,0,PL61,HCW,COM,37958138
2021-W43,PL,,,,1,,2,2,0,PL63,HCW,MOD,37958138
2021-W43,PL,,,,48,,27,1773,0,PL51,HCW,COM,37958138
2021-W43,PL,,,,0,,0,0,0,PL21,HCW,AZ,37958138
2021-W43,PL,,,,840,,656,22966,0,PL,HCW,COM,37958138
2021-W43,PL,,,,24,,0,0,0,PL42,HCW,JANSS,37958138
2021-W44,PL,2442685,,,3,,1,0,0,PL71,ALL,AZ,37958138
2021-W44,PL,2864809,,,3400,,2555,20123,0,PL51,ALL,COM,37958138
2021-W44,PL,1001411,,,0,,2,0,0,PL43,ALL,AZ,37958138
2021-W44,PL,2084447,,,2,,7,0,0,PL82,ALL,AZ,37958138
2021-W44,PL,1001411,,,1208,,919,7133,0,PL43,ALL,COM,37958138
2021-W44,PL,1218743,,,0,,0,0,0,PL72,ALL,AZ,37958138
2021-W44,PL,3371956,,,115,,88,768,0,PL21,ALL,MOD,37958138
2021-W44,PL,2050976,,,18,,20,59,0,PL61,ALL,MOD,37958138
2021-W44,PL,2864809,,,62,,55,381,0,PL51,ALL,MOD,37958138
2021-W44,PL,,,,6067,,0,4,0,PL92X,ALL,JANSS,37958138
2021-W44,PL,3371956,,,3171,,0,1,0,PL21,ALL,JANSS,37958138
2021-W44,PL,2050976,,,0,,2,0,0,PL61,ALL,AZ,37958138
2021-W44,PL,2442685,,,29,,39,121,0,PL71,ALL,MOD,37958138
2021-W44,PL,1399038,,,11,,13,100,0,PL62,ALL,MOD,37958138
2021-W44,PL,1149389,,,2210,,1337,7560,0,PL84,ALL,COM,37958138
2021-W44,PL,1399038,,,2041,,1435,8873,0,PL62,ALL,COM,37958138
2021-W44,PL,4475460,,,72,,74,319,0,PL22,ALL,MOD,37958138
2021-W44,PL,1149389,,,0,,6,0,0,PL84,ALL,AZ,37958138
2021-W44,PL,1671605,,,2262,,1669,10301,0,PL42,ALL,COM,37958138
2021-W44,PL,1671605,,,0,,4,0,0,PL42,ALL,AZ,37958138
2021-W44,PL,1399038,,,1323,,0,2,0,PL62,ALL,JANSS,37958138
2021-W44,PL,4475460,,,4520,,0,2,0,PL22,ALL,JANSS,37958138
2021-W44,PL,942233,,,902,,0,0,0,PL52,ALL,JANSS,37958138
2021-W44,PL,3371956,,,3974,,2844,19216,0,PL21,ALL,COM,37958138
2021-W44,PL,2316135,,,66,,41,461,0,PL63,ALL,MOD,37958138
2021-W44,PL,1149389,,,74,,42,158,0,PL84,ALL,MOD,37958138
2021-W44,PL,2442685,,,3200,,2375,16496,0,PL71,ALL,COM,37958138
2021-W44,PL,4475460,,,0,,2,1,0,PL22,ALL,AZ,37958138
2021-W44,PL,942233,,,1056,,712,5462,0,PL52,ALL,COM,37958138
2021-W44,PL,,,,21,,159,1,0,PL92X,ALL,AZ,37958138
2021-W44,PL,2050976,,,2352,,1775,13531,0,PL61,ALL,COM,37958138
2021-W44,PL,37958138,1084800,,42,,234,2,0,PL,ALL,AZ,37958138
2021-W44,PL,2088292,,,0,,0,0,0,PL81,ALL,AZ,37958138
2021-W44,PL,2088292,,,4602,,2761,13457,0,PL81,ALL,COM,37958138
2021-W44,PL,2084447,,,1920,,0,1,0,PL82,ALL,JANSS,37958138
2021-W44,PL,3479525,,,123,,51,552,0,PL41,ALL,MOD,37958138
2021-W44,PL,37958138,702000,,50788,,36667,246981,0,PL,ALL,COM,37958138
2021-W44,PL,1149389,,,1378,,0,0,0,PL84,ALL,JANSS,37958138
2021-W44,PL,3479525,,,3,,14,0,0,PL41,ALL,AZ,37958138
2021-W44,PL,1001411,,,1505,,0,0,0,PL43,ALL,JANSS,37958138
2021-W44,PL,2088292,,,32,,13,52,0,PL81,ALL,MOD,37958138
2021-W44,PL,2864809,,,1,,10,0,0,PL51,ALL,AZ,37958138
2021-W44,PL,1001411,,,27,,27,66,0,PL43,ALL,MOD,37958138
2021-W44,PL,2316135,,,2687,,2127,16240,0,PL63,ALL,COM,37958138
2021-W44,PL,1399038,,,2,,2,0,0,PL62,ALL,AZ,37958138
2021-W44,PL,,,,8709,,5927,41838,0,PL92X,ALL,COM,37958138
2021-W44,PL,3479525,,,3697,,0,1,0,PL41,ALL,JANSS,37958138
2021-W44,PL,2316135,,,6,,11,0,0,PL63,ALL,AZ,37958138
2021-W44,PL,1218743,,,1098,,0,0,0,PL72,ALL,JANSS,37958138
2021-W44,PL,1671605,,,2430,,0,0,0,PL42,ALL,JANSS,37958138
2021-W44,PL,1671605,,,52,,28,207,0,PL42,ALL,MOD,37958138
2021-W44,PL,2050976,,,2038,,0,1,0,PL61,ALL,JANSS,37958138
2021-W44,PL,1218743,,,1513,,1193,6959,0,PL72,ALL,COM,37958138
2021-W44,PL,37958138,117600,,963,,719,4719,0,PL,ALL,MOD,37958138
2021-W44,PL,2084447,,,2266,,1692,10289,0,PL82,ALL,COM,37958138
2021-W44,PL,2864809,,,2791,,0,0,0,PL51,ALL,JANSS,37958138
2021-W44,PL,,,,233,,184,1237,0,PL92X,ALL,MOD,37958138
2021-W44,PL,2316135,,,2552,,0,2,0,PL63,ALL,JANSS,37958138
2021-W44,PL,2084447,,,32,,27,217,0,PL82,ALL,MOD,37958138
2021-W44,PL,3371956,,,4,,14,0,0,PL21,ALL,AZ,37958138
2021-W44,PL,2088292,,,2266,,0,1,0,PL81,ALL,JANSS,37958138
2021-W44,PL,3479525,,,4496,,3594,22215,0,PL41,ALL,COM,37958138
2021-W44,PL,2442685,,,2311,,0,2,0,PL71,ALL,JANSS,37958138
2021-W44,PL,1218743,,,17,,16,21,0,PL72,ALL,MOD,37958138
2021-W44,PL,37958138,1605600,,39969,,0,17,0,PL,ALL,JANSS,37958138
2021-W44,PL,4475460,,,4812,,3752,27288,0,PL22,ALL,COM,37958138
2021-W44,PL,942233,,,0,,1,0,0,PL52,ALL,MOD,37958138
2021-W44,PL,942233,,,0,,0,0,0,PL52,ALL,AZ,37958138
2021-W44,PL,138040,,,0,,0,0,0,PL51,Age0_4,JANSS,37958138
2021-W44,PL,98408,,,0,,0,0,0,PL81,Age0_4,JANSS,37958138
2021-W44,PL,212149,,,0,,0,0,0,PL22,Age0_4,COM,37958138
2021-W44,PL,43163,,,0,,0,0,0,PL52,Age0_4,COM,37958138
2021-W44,PL,43163,,,0,,0,0,0,PL52,Age0_4,MOD,37958138
2021-W44,PL,112466,,,0,,0,0,0,PL71,Age0_4,COM,37958138
2021-W44,PL,212149,,,0,,0,0,0,PL22,Age0_4,MOD,37958138
2021-W44,PL,67332,,,0,,0,0,0,PL62,Age0_4,JANSS,37958138
2021-W44,PL,104514,,,0,,0,0,0,PL82,Age0_4,JANSS,37958138
2021-W44,PL,191571,,,0,,0,0,0,PL41,Age0_4,COM,37958138
2021-W44,PL,104514,,,0,,0,0,0,PL82,Age0_4,COM,37958138
2021-W44,PL,67332,,,0,,0,0,0,PL62,Age0_4,COM,37958138
2021-W44,PL,48026,,,0,,0,0,0,PL43,Age0_4,AZ,37958138
2021-W44,PL,186063,,,0,,0,0,0,PL21,Age0_4,COM,37958138
2021-W44,PL,138040,,,0,,0,0,0,PL51,Age0_4,AZ,37958138
2021-W44,PL,48026,,,0,,0,0,0,PL43,Age0_4,JANSS,37958138
2021-W44,PL,,,,0,,0,0,0,PL92X,Age0_4,MOD,37958138
2021-W44,PL,57459,,,0,,0,0,0,PL84,Age0_4,COM,37958138
2021-W44,PL,212149,,,0,,0,0,0,PL22,Age0_4,AZ,37958138
2021-W44,PL,77089,,,0,,0,0,0,PL42,Age0_4,AZ,37958138
2021-W44,PL,1921497,,,0,,0,0,0,PL,Age0_4,JANSS,37958138
2021-W44,PL,57459,,,0,,0,0,0,PL84,Age0_4,MOD,37958138
2021-W44,PL,,,,0,,0,0,0,PL92X,Age0_4,AZ,37958138
2021-W44,PL,,,,0,,0,0,0,PL92X,Age0_4,COM,37958138
2021-W44,PL,98667,,,0,,0,0,0,PL61,Age0_4,JANSS,37958138
2021-W44,PL,57459,,,0,,0,0,0,PL84,Age0_4,JANSS,37958138
2021-W44,PL,57459,,,0,,0,0,0,PL84,Age0_4,AZ,37958138
2021-W44,PL,52712,,,0,,0,0,0,PL72,Age0_4,COM,37958138
2021-W44,PL,67332,,,0,,0,0,0,PL62,Age0_4,MOD,37958138
2021-W44,PL,52712,,,0,,0,0,0,PL72,Age0_4,JANSS,37958138
2021-W44,PL,43163,,,0,,0,0,0,PL52,Age0_4,JANSS,37958138
2021-W44,PL,112466,,,0,,0,0,0,PL71,Age0_4,JANSS,37958138
2021-W44,PL,138040,,,0,,0,0,0,PL51,Age0_4,COM,37958138
2021-W44,PL,,,,0,,0,0,0,PL92X,Age0_4,JANSS,37958138
2021-W44,PL,52712,,,0,,0,0,0,PL72,Age0_4,MOD,37958138
2021-W44,PL,48026,,,0,,0,0,0,PL43,Age0_4,COM,37958138
2021-W44,PL,191571,,,0,,0,0,0,PL41,Age0_4,JANSS,37958138
2021-W44,PL,43163,,,0,,0,0,0,PL52,Age0_4,AZ,37958138
2021-W44,PL,104514,,,0,,0,0,0,PL82,Age0_4,AZ,37958138
2021-W44,PL,138040,,,0,,0,0,0,PL51,Age0_4,MOD,37958138
2021-W44,PL,186063,,,0,,0,0,0,PL21,Age0_4,AZ,37958138
2021-W44,PL,131925,,,0,,0,0,0,PL63,Age0_4,JANSS,37958138
2021-W44,PL,67332,,,0,,0,0,0,PL62,Age0_4,AZ,37958138
2021-W44,PL,1921497,,,0,,0,0,0,PL,Age0_4,AZ,37958138
2021-W44,PL,131925,,,0,,0,0,0,PL63,Age0_4,AZ,37958138
2021-W44,PL,1921497,,,0,,0,0,0,PL,Age0_4,MOD,37958138
2021-W44,PL,191571,,,0,,0,0,0,PL41,Age0_4,AZ,37958138
2021-W44,PL,98408,,,0,,0,0,0,PL81,Age0_4,MOD,37958138
2021-W44,PL,48026,,,0,,0,0,0,PL43,Age0_4,MOD,37958138
2021-W44,PL,186063,,,0,,0,0,0,PL21,Age0_4,MOD,37958138
2021-W44,PL,77089,,,0,,0,0,0,PL42,Age0_4,COM,37958138
2021-W44,PL,212149,,,0,,0,0,0,PL22,Age0_4,JANSS,37958138
2021-W44,PL,1921497,,,0,,0,0,0,PL,Age0_4,COM,37958138
2021-W44,PL,98408,,,0,,0,0,0,PL81,Age0_4,COM,37958138
2021-W44,PL,186063,,,0,,0,0,0,PL21,Age0_4,JANSS,37958138
2021-W44,PL,112466,,,0,,0,0,0,PL71,Age0_4,AZ,37958138
2021-W44,PL,98667,,,0,,0,0,0,PL61,Age0_4,COM,37958138
